Segment            Xf       Yf     Ztop     Zbot         Width   strike     dip      Rake     U.ss     U.ds     U.te       U.tot  Length   d1/d2   Afac    Area                                         
GF  1 3 1 8 1  178.552  -39.675    3.000    3.600    5.540  196.769    6.217    0.000    0.000    0.000    0.000    0.000    5.271    0.000    0.970   28.335
GF  1 3 1 8 2  178.499  -39.645    3.600    4.200    5.540  197.916    6.217    0.000    0.000    0.000    0.000    0.000    5.249    0.000    0.977   28.417
GF  1 3 1 8 3  178.446  -39.615    4.200    4.800    5.540  199.064    6.217    0.000    0.000    0.000    0.000    0.000    5.229    0.000    0.984   28.499
GF  1 3 1 8 4  178.393  -39.585    4.800    5.400    5.540  200.212    6.217    0.000    0.000    0.000    0.000    0.000    5.212    0.000    0.990   28.581
GF  1 3 1 8 5  178.340  -39.556    5.400    6.000    5.540  201.360    6.217    0.000    0.000    0.000    0.000    0.000    5.196    0.000    0.996   28.663
GF  1 4 1 1 1  178.542  -39.725    3.000    3.500    4.669  195.775    6.148    0.000    0.000    0.000    0.000    0.000    5.221    0.000    0.972   23.693
GF  1 4 1 1 2  178.497  -39.700    3.500    4.000    4.669  196.733    6.148    0.000    0.000    0.000    0.000    0.000    5.193    0.000    0.978   23.711
GF  1 4 1 1 3  178.452  -39.675    4.000    4.500    4.669  197.691    6.148    0.000    0.000    0.000    0.000    0.000    5.167    0.000    0.984   23.728
GF  1 4 1 1 4  178.407  -39.649    4.500    5.000    4.669  198.649    6.148    0.000    0.000    0.000    0.000    0.000    5.141    0.000    0.989   23.745
GF  1 4 1 1 5  178.362  -39.624    5.000    5.500    4.669  199.607    6.148    0.000    0.000    0.000    0.000    0.000    5.117    0.000    0.995   23.763
GF  1 4 1 1 6  178.317  -39.599    5.500    6.000    4.669  200.565    6.148    0.000    0.000    0.000    0.000    0.000    5.095    0.000    1.000   23.780
GF  1 4 1 2 1  178.525  -39.770    3.000    3.500    4.743  195.775    6.052    0.000    0.000    0.000    0.000    0.000    5.221    0.000    0.974   24.118
GF  1 4 1 2 2  178.480  -39.744    3.500    4.000    4.743  196.733    6.052    0.000    0.000    0.000    0.000    0.000    5.193    0.000    0.980   24.136
GF  1 4 1 2 3  178.434  -39.719    4.000    4.500    4.743  197.691    6.052    0.000    0.000    0.000    0.000    0.000    5.166    0.000    0.986   24.154
GF  1 4 1 2 4  178.388  -39.693    4.500    5.000    4.743  198.649    6.052    0.000    0.000    0.000    0.000    0.000    5.141    0.000    0.991   24.171
GF  1 4 1 2 5  178.342  -39.667    5.000    5.500    4.743  199.607    6.052    0.000    0.000    0.000    0.000    0.000    5.117    0.000    0.997   24.189
GF  1 4 1 2 6  178.296  -39.642    5.500    6.000    4.743  200.565    6.052    0.000    0.000    0.000    0.000    0.000    5.095    0.000    1.002   24.207
GF  1 4 1 3 1  178.508  -39.815    3.000    3.500    4.819  195.775    5.955    0.000    0.000    0.000    0.000    0.000    5.221    0.000    0.975   24.543
GF  1 4 1 3 2  178.462  -39.789    3.500    4.000    4.819  196.733    5.955    0.000    0.000    0.000    0.000    0.000    5.193    0.000    0.981   24.561
GF  1 4 1 3 3  178.415  -39.763    4.000    4.500    4.819  197.691    5.955    0.000    0.000    0.000    0.000    0.000    5.166    0.000    0.987   24.579
GF  1 4 1 3 4  178.368  -39.737    4.500    5.000    4.819  198.649    5.955    0.000    0.000    0.000    0.000    0.000    5.141    0.000    0.993   24.597
GF  1 4 1 3 5  178.321  -39.711    5.000    5.500    4.819  199.607    5.955    0.000    0.000    0.000    0.000    0.000    5.117    0.000    0.998   24.615
GF  1 4 1 3 6  178.275  -39.685    5.500    6.000    4.819  200.565    5.955    0.000    0.000    0.000    0.000    0.000    5.094    0.000    1.003   24.633
GF  1 4 1 4 1  178.491  -39.860    3.000    3.500    4.898  195.775    5.859    0.000    0.000    0.000    0.000    0.000    5.221    0.000    0.976   24.966
